key,original,translation,context
BH_Desc_1010016,"Many brothers in the stronghold have been attacked by wild wolves. We can't let our brothers bleed in vain, we must make these evil wolves pay!",,山寨兄弟多人遭受野狼袭击，不能让兄弟们白白流血负伤，要让这群恶狼付出代价！
BH_Desc_1010017,"Our stronghold is short of food, we urgently need to purchase a batch of Wheat Flour. All brothers in the stronghold, please work together to complete this.",,本山寨粮食短缺，急需采购一批面粉，请山寨众兄弟协力完成。
BH_Desc_1010021,"Many brothers in the stronghold have been attacked by wild wolves. We can't let our brothers bleed in vain, we must make these evil wolves pay!",,山寨兄弟多人遭受野狼袭击，不能让兄弟们白白流血负伤，要让这群恶狼付出代价！
BH_Desc_1010025,"Niu Er from Chuxiang City is bullying people with his power, causing many complaints from the people! Whoever can get rid of him will be heavily rewarded!",,楚襄城的牛二狗仗人势，作威作福，百姓颇多怨言！诸位兄弟谁能将其除去，必有重奖！
BH_Desc_1010026,"Li San from Chuxiang City is bullying people with his power, causing many complaints from the people! Whoever can get rid of him will be heavily rewarded!",,楚襄城的李三狗仗人势，作威作福，百姓颇多怨言！诸位兄弟谁能将其除去，必有重奖！
BH_Desc_30000057,"The Wolf King·Xiao Yue has gathered a pack of wolves in the valley, causing many casualties. Whoever can hunt this beast will be heavily rewarded!",,狼王·啸月聚集群狼盘踞山谷屡伤人命，为祸甚大！若能捕杀此獠，必有重金相谢！
BH_Desc_30000058,The city's shop is planning to make a batch of Wolf Fang Amulets and urgently needs a large supply of Wolf Fangs. Those who can provide will be heavily rewarded!,,城内商铺近来要打造一批狼牙吊坠，现急需大量狼牙供应。若有提供者必有重谢！
BH_Desc_30000059,The city's shop has received an order for a Wolf Skin Bedding but is short of Wolf Skin. Those who can provide will be heavily rewarded!,,城内店铺接到一匹狼皮被褥订单，苦于缺少狼皮供应。若有提供者必有重谢！
BH_Desc_30000060,People passing through the valley are often attacked by wild wolves. The wolves in the valley need to be eliminated as soon as possible to ensure the safety of the people.,,百姓途径山谷经常遭受野狼袭击，需尽快将山谷中野狼除去，确保百姓平安。
BH_Desc_30000061,People passing through the valley are often attacked by wild wolves. The wolves in the valley need to be eliminated as soon as possible to ensure the safety of the people.,,百姓途径山谷经常遭受野狼袭击，需尽快将山谷中野狼除去，确保百姓平安。
BH_Desc_3200023,Our sect urgently needs a large amount of Illness Removal Pills. You can get the corresponding formula by completing the pharmacist task in the Alchemy Room.,,本门急需大量祛病丸。炼丹房完成药师任务可获得相应配方。
BH_Desc_3200024,Our sect urgently needs a large amount of Seven Stars Pills. You can get the corresponding formula by completing the pharmacist task in the Alchemy Room.,,本门急需大量七星丹。炼丹房完成药师任务可获得相应配方。
BH_Desc_3200025,Our sect urgently needs a large amount of Revitalization Pills. You can get the corresponding formula by completing the pharmacist task in the Alchemy Room.,,本门急需大量回春丹。炼丹房完成药师任务可获得相应配方。
BH_Desc_3200026,Our sect urgently needs a large amount of Enlighten Pills. You can get the corresponding formula by completing the pharmacist task in the Alchemy Room.,,本门急需大量开悟丹。炼丹房完成药师任务可获得相应配方。
BH_Desc_3200027,Our sect urgently needs a large amount of Blue Wave Powder. You can get the corresponding formula by completing the pharmacist task in the Alchemy Room.,,本门急需大量凌波散。炼丹房完成药师任务可获得相应配方。
BH_Desc_3200031,The civilians of Xiangfan often suffer from wolf attacks when passing through the valley. It is necessary to eliminate the wolves as soon as possible to ensure the safety of the people.,,襄樊地区百姓途径山谷经常遭受野狼袭击，需尽快将野狼除去，确保百姓平安。
BH_Desc_3200032,The civilians of Xiangfan often suffer from wolf attacks when passing through the valley. It is necessary to eliminate the wolves as soon as possible to ensure the safety of the people.,,襄樊地区百姓途径山谷经常遭受野狼袭击，需尽快将野狼除去，确保百姓平安。
BH_Desc_5800042,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800043,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800044,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800045,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800046,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800047,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800048,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800049,"Many merchants in the city carry Scrap silver with them. Instead of letting it sit idle, it would be better to find a way to obtain it to support our sect.",,城内商户多有碎银携带身上，于其闲置无用，不如设法取来资助本门。
BH_Desc_5800050,Luo Qianxue of the Crime Investigation Bureau has repeatedly made things difficult for our disciples and interfered with our affairs. He is a major threat to our sect and must be eliminated as soon as possible!,,神捕门洛千雪屡次为难本门弟子，干扰本门行事，是本门心腹大患，需尽快将其除去！
BH_Desc_6500032,"Kong Yidao, the leader of the Blue Wind Camp, has been committing evil for many years, repeatedly ordering his subordinates to rob and harm merchants. Such a villain must be severely punished as a warning to others.",,青风寨首领孔一刀为恶多年，屡次指使手下劫掠客商伤人性命，如此恶徒需严加惩处，以儆效尤。
BH_Desc_6500033,"Ming Bufan, the leader of the Tomb Raider Sect, is blinded by greed. He has been leading his disciples to steal tomb treasures for many years. Such a villain must be killed to deter others.",,摸金门首领命不凡利欲熏心，长年率领门徒摸金盗墓窃取陪葬物品，如此恶贼需杀一儆百震慑宵小。
BH_Desc_6500034,"Bu Juechen, the leader of the Nest of Swallow, is insatiable in his greed, repeatedly ordering his subordinates to steal from merchants. Such a villain must be killed to appease public anger.",,燕子窝首领步绝尘贪财无厌，屡次指使手下盗取商户财物，如此恶贼不杀不足以平民愤。
BH_Desc_7100040,"Our sect is in short supply of Ore, and urgently needs to replenish a batch of EpicOre. Please handle this as soon as possible, disciples of our sect.",,本门矿石紧缺，急需补充一批乙级矿石，请本门弟子从速办理。
BH_Desc_7100041,"Our sect is in short supply of Ore, and urgently needs to replenish a batch of RareOre. Please handle this as soon as possible, disciples of our sect.",,本门矿石紧缺，急需补充一批丙级矿石，请本门弟子从速办理。
BH_Desc_7100042,"Our sect is in short supply of weapons, and urgently needs to replenish a batch of Rare weapons. Please handle this as soon as possible, disciples of our sect.",,本门兵器紧缺，急需补充一批丙级兵器，请本门弟子从速办理。
BH_Desc_7100043,"Our sect is in short supply of Ore, and urgently needs to replenish a batch of NormalOre. Please handle this as soon as possible, disciples of our sect.",,本门矿石紧缺，急需补充一批丁级矿石，请本门弟子从速办理。
BH_Desc_7100044,"Our sect is in short supply of weapons, and urgently needs to replenish a batch of Normal weapons. Please handle this as soon as possible, disciples of our sect.",,本门兵器紧缺，急需补充一批丁级兵器，请本门弟子从速办理。
BH_Desc_5800053,"In Daliang City, there are Western merchants carrying a large amount of Xiyu treasure, which is thought to be of great value. We can find a way to obtain it to support our sect.",,大梁城内西域商人携带大量西域珠宝，料想应该是价值连城，可设法将其取来，资助本门。
BH_Desc_5800054,"In Daliang City, there is a woman in brocade who flaunts her wealth every day, with many jewelry and accessories on her. ""Borrowing"" a few pieces should not bother her.",,大梁城中有一位锦衣女子每日四处招摇，身上珠宝饰品繁多，“借用”几件想必不会在意。
,,,
