NpcMumble_医馆游客_Roaming,"I've been having back pain recently.|My child has a fever, I'm so worried!|How to treat leg cramps?|What's the cure for a cough?|I've been having indigestion recently.|I've been having stomach discomfort recently.|I heard that acupuncture can cure many diseases?|Massaging the tiger's mouth can relieve abdominal pain.|Come and get some medicine.|Buy three pounds of dried tangerine peel, save it for stewing meat.|Give me three ounces of rock sugar.|Prescribe something that can improve eyesight.|My jaw is dislocated, it hurts so much.|The doctor is really a miracle worker.|The doctor here can cure all diseases.|Buy some ointment for rheumatism.|The doctor here can do massage.|Buy some herbs to soak my feet at home.|Even if you're not sick, you'll be scared sick.|Why is it not my turn yet?",ช่วงนี้ข้ามักมีอาการปวดหลัง|ลูกข้าไม่สบาย ข้ากังวลมาก!|จะรักษาอาการปวดขาได้อย่างไร|มีอะไรช่วยรักษาอาการไอได้บ้าง|ช่วงนี้ข้ามีอาการท้องผูก|ก่อนหน้านี้ไม่ค่อยสบายท้อง|ได้ยินมาว่าการฝังเข็มรักษาได้หลายโรค|บดหญ้าสาบเสือสามารถบรรเทาอาการปวดท้องได้|ข้ามาซื้อยา|ซื้อเปลือกส้มเขียวหวานแห้ง 3 ชั่งเก็บไว้เคี่ยวเนื้อ|ข้าขอน้ำตาลทราย 3 เฉียน|สั่งยาที่ช่วยให้สายตาดีขึ้น|กรามเคลื่อน มันเจ็บมาก|หมอคือผู้อัศจรรย์จริงๆ|หมอที่นี่รักษาได้ทุกโรค|ซื้อขี้ผึ้งทาแก้ไขข้ออักเสบ|หมอที่นี่นวดได้|ซื้อสมุนไพรมาแช่เท้าที่บ้าน|แม้จะแข็งแรง แต่ก็ควรกลัวการเจ็บป่วยไว้บ้าง|ยังไม่ถึงตาข้าอีกหรอ?
NpcMumble_珍品馆游客_Roaming,"I don't look at ordinary things.|Don't try to fool people with fake goods.|I've seen the world.|So many treasures, I'm spoilt for choice.|Which is the treasure of the store?|I have plenty of money!|I've seen everything in my travels.|The things here are valuable.|Buying things here to give as gifts is prestigious.|The glaze color of the porcelain here is top-notch.|Buy it and give it to my father.|There are many good things, I need to choose carefully.|It's good to feast my eyes.|I can't buy it at a high price.|I've never seen so many things.|What a feast for the eyes.|How wonderful it would be if everything was mine.|It seems I can't afford anything here.",ข้าไม่ดูถูกสิ่งธรรมดาๆ |อย่าคิดแม้แต่จะใช้ของปลอมเพื่อหลอกผู้คน | ข้าได้เห็นโลกแล้ว |มีสมบัติมากมายจนเลือกไม่ถูก |สมบัติของร้านคืออะไร? |ข้ามีเงินมากมาย! |เราไปเที่ยวทั่วประเทศแล้วไม่เห็นอะไรเลย |ของที่นี่มีค่ามาก |ซื้อของที่นี่แล้วแจกเป็นสิ่งที่ดี |สีเคลือบของเครื่องเคลือบที่นี่ดีที่สุด |ซื้อคืนให้เกียรติผู้เฒ่า. |มีสิ่งดีๆให้เลือกมากมาย. | เป็นการดีที่จะได้ชมตาของท่าน | ข้าไม่สามารถจ่ายมากเกินไปได้ | ข้าไม่ได้เห็นอะไรมากมาย | ช่างเป็นงานฉลองสำหรับดวงตา |คงจะดีไม่น้อยถ้าพวกมันทั้งหมดเป็นของข้า |ดูเหมือนว่าข้าไม่สามารถซื้อพวกมันได้เลย
NpcMumble_杂货店游客_Roaming,"Though the sparrow is small, it has all the vital organs.|Buy some rice to take home.|The broom at home is broken.|The rice at home is almost gone.|The stuff today is not bad.|The items here are really complete.|They have everything you could possibly need.|The boss here is very enthusiastic.|Buy some flour to make steamed buns at home.|I'm a regular customer here.|I eat three meals a day from this shop.|Firewood, rice, oil, salt, soy sauce, vinegar, and tea.|Seven things to do when opening a door, none of which are free.|The rice from this shop is fragrant when steamed.",นกกระจอกตัวเล็ก แต่มีอวัยวะครบครัน|ซื้อข้าวกลับบ้านบ้างสิ|ไม้กวาดที่บ้านหักเสียแล้ว|ข้าวที่บ้านเกือบจะหมดแล้ว|ของวันนี้ดูไม่เลวเลยทีเดียว|ของในร้านนี้ครบครันจริง ๆ|มีทุกอย่างที่เจ้าต้องการ|เจ้าของร้านนี้ช่างกระตือรือร้นจริงๆ|ซื้อแป้งทำหมั่นโถวที่บ้านสิ|ข้าเป็นลูกค้าประจำที่นี่|ข้ากินสามมื้อจากร้านนี้ทุกวัน|ไม้ฟืน ข้าว น้ำมัน เกลือ ซีอิ๊ว น้ำส้มสายชู และชา|เจ็ดสิ่งต้องเตรียมเมื่อลืมตาเปิดประตูบ้าน ไม่มีสิ่งใดที่ฟรี|ข้าวจากร้านนี้หอมมากเมื่อหุงสุก
NpcMumble_云林寺游客_Roaming,"Guan Yin Bodhisattva, please show your power.|The believers don't ask for much...|I heard that the Bodhisattva here is very effective.|The incense here is always strong.|Here to fulfill a vow...|Hope my family is healthy.|Hope to make a lot of money this year.|Hope to have a child soon...|Great compassion, Guan Yin Bodhisattva.|Rescue the suffering, Guan Yin Bodhisattva.|Buddha's mercy, bless...|Bless everything goes smoothly and everything goes as you wish.|I will do more good deeds.|Bless my career goes smoothly.|Amitabha.|Sincerity makes miracles, miracles make connections.|I heard that many people have come to fulfill their vows.|Bless to avoid disasters.|The fortune teller said there would be a disaster of blood and light soon.|Hope my mother recovers soon.",ขอพระแม่กวนอิมช่วยลูกด้วย|ลูกไม่ได้ขออะไรมาก|ได้ยินว่าพระแม่กวนอิมที่นี่ศักดิ์สิทธิ์มาก|ที่นี่มีผู้คนมากราบไหว้บูชาอยู่เสมอ|ข้ามาแก้บน|ขอให้ครอบครัวสุขภาพแข็งแรง|ขอให้ปีนี้ร่ำรวย|ขอให้มีลูกด้วยเถอะ|พระแม่กวนอิมผู้เปี่ยมด้วยเมตตา|พระแม่กวนอิมผู้ช่วยเหลือผู้ตกทุกข์ได้ยาก|พระองค์ทรงเมตตา โปรดอวยพรให้ข้า...|ขอให้ทุกสิ่งราบรื่น สมปรารถนา|ข้าพเจ้าจะทำความดี|ขอให้ประสบความสำเร็จในหน้าที่การงาน|สาธุ|ศรัทธาจริง ย่อมสัมฤทธิ์ผล|ได้ยินว่ามีคนมาแก้บนเยอะมาก|ขอให้แคล้วคลาดจากภัยอันตราย|หมอดูบอกว่าช่วงนี้มีเคราะห์ร้าย|ขอให้ท่านแม่หายป่วยเร็วๆ|
NpcMumble_酒楼一层游客_Roaming,"The location of Wine God Tower is good.|The chef's skill is really extraordinary.|I've heard that the food at Wine God Tower is delicious.|Wine God Tower is famous in Jiangnan.|Many nobles come here to eat.|The color, aroma, and taste are all excellent.|The fish is fresh and delicious.|The stir-fried vegetables are sweet and crisp.|There are many types of dishes here.|There are famous dishes from all over the country.|Wine God Tower can deliver food to your door.|The dishes here are suitable for all ages.|There is no such thing as hard to please everyone.|This is the taste!|The taste of the food is authentic.|The skill is really beyond words!|Just smelling it makes me drool!|There are all kinds of cooking methods.|The chef is like a god!",ทำเลที่ตั้งของหอคอยเทพสุรานั้นดี|ฝีมือเชฟไม่ธรรมดาจริงๆ|ได้ยินมาว่าอาหารที่หอคอยเทพสุราอร่อยมาก|หอคอยเทพสุรามีชื่อเสียงในเจียงหนาน|ขุนนางหลายคนมาที่นี่เพื่อกิน|สี กลิ่น และรสล้วนเลิศ|ปลาสดอร่อย|ผัดผักหวานกรอบ|อาหารที่นี่มีหลากหลายเมนู|มีอาหารขึ้นชื่อจากทั่วประเทศ|หอคอยเทพสุรามีบริการส่งอาหารถึงหน้าบ้านท่าน|อาหารที่นี่เหมาะสำหรับทุกเพศทุกวัย|เมื่อมีคำว่าถูกใจใครๆ ก็อยากมา|รสชาตินี่แหละ!|รสชาติอาหารต้นตำรับ|ทักษะฝีมือเกินคำบรรยายจริงๆ!|แค่ได้กลิ่นก็น้ำลายไหล!|ทำอาหารได้ทุกประเภท|พ่อครัวขั้นเทพ!
NpcMumble_酒楼二层游客_Roaming,"The environment is really good.|The view from the second floor is even wider.|This ink bamboo screen is elegant.|Sour, sweet, bitter, spicy, all in one.|I come here to eat several times a month.|When dining out, Wine God Tower is the place to go.|The prices here are worth it.|I'll still come to eat even if the prices go up!|This is a heavenly life!|The food and wine never disappoint.|The chef here is too good.|The environment on the second floor is indeed different.|The view from the attic is really good.|The food here never gets boring no matter how much you eat.|Smell its fragrance, taste its flavor.|It's really delicious!|The taste is really good!|There's a reason why the business is good.|I miss the food here if I don't eat it for a day.|I come to eat here every now and then.","บรรยากาศดีมาก|ดูวิวจากชั้น 2 ยิ่งกว้างขึ้น|ตะแกรงไม้ไผ่หมึกนี้สวยหรู|เปรี้ยว หวาน ขม เผ็ด ครบจบในที่เดียว|ข้ามาที่นี่เพื่อกินเดือนละหลายครั้ง|เมื่อออกไปทานอาหารนอกบ้าน, หอคอยเทพสุราคือสถานที่ที่ต้องไป|ราคาที่นี่คุ้มค่า|ข้าจะยังคงมากินแม้ว่าราคาจะสูงขึ้น!|นี่คือชีวิตสวรรค์!|อาหารและสุราไม่เคยทำให้ผิดหวัง.|พ่อครัวที่นี่เก่งเกินคาด|สภาพแวดล้อมบนชั้นสองช่างแตกต่างจริงๆ|วิวจากห้องใต้หลังคาดีจริงๆ|อาหารที่นี่กินเท่าไหร่ก็ไม่เคยเบื่อ|ได้กลิ่น กลิ่นหอม รสชาติ รสชาติ|อร่อยจริงๆ!|รสชาติดีจริงๆ!|นี่คือสาเหตุที่การค้าขายของที่นี่ไปได้ดี|ถ้าไม่ได้มากินสักวันคงคิดถึงที่นี่มาก|ต้องมากินที่นี่บ่อยๆ แล้ว."
NpcMumble_饰品店游客_Roaming,"The color of the jade pendants here is really good.|There are so many styles of jewelry here.|They are all the latest styles.|There are so many styles of accessories here.|They are all my favorites.|I'm almost dazzled by the choices.|Which one to buy, it's hard to choose.|You really get what you pay for.|I buy all the new styles.|The bracelet should be chosen in white jade.|Will red agate make me look whiter?|The new lipstick looks really good.|Buy some birthday gifts for friends.|Are there any good-looking sword tassels?|Just looking around.|The lipstick here is always better than the one in the market.|I want to buy a pair of gold step shakes.|The sandalwood hairpin comb has a fragrance.|I like to come around when I'm free.",จี้หยกที่นี่สีสวยมาก|เครื่องประดับมีหลากหลายสไตล์|เป็นสไตล์ใหม่ล่าสุดทั้งหมด|เครื่องประดับมีหลากหลายสไตล์|เป็นของโปรดของข้าทั้งหมด|ข้า แทบจะตะลึงกับตัวเลือกต่างๆ|จะซื้ออันไหนเลือกยากจัง|ได้สิ่งที่คุณจ่ายไปจริงๆ|ข้าซื้อแบบใหม่หมดเลย|ควรเลือกสร้อยข้อมือเป็นหยกขาว|หินโมราสีแดงจะทำให้ข้าขาวขึ้นมั้ย|ชาดทาปากใหม่ดูดีจริงๆ|ซื้อของขวัญวันเกิดให้เพื่อน|มีพู่ดาบสวยๆมั้ย|แค่มองไปรอบๆ|ชาดทาปากที่นี่ดีกว่าที่ขายตามท้องตลาดเสมอ|ข้าต้องการซื้อต่างหูทองคำสักคู่|หวีกิ๊บไม้จันทน์มีกลิ่นหอม|เวลาว่างชอบแวะมา
NpcMumble_艺馆游客_Roaming,"When can I see the courtesan?|The girls here are really beautiful.|A lady of grace, Gentleman's Courtship.|Like a fairy in a watercolor painting.|Graceful as a startled swan, gentle as a wandering dragon.|Such a lovely visage of ice and jade.|Who doesn't like a beautiful woman?|You're so talented!|Sing well, another song!|I've seen the courtesan!|I was fortunate to see the courtesan lady before.|The beauty's dance is really beautiful!|The girls are too pretty.|Such a cute and charming look.|The beauties share the autumn colors.|Like a picture of flowers competing for beauty.|The girls at Maiden House are really beautiful.|Seeing is believing!|Today is an eye-opening day!|It's worth the trip!|With a beauty accompanying, there's no regret.|The beauty is truly gorgeous.|With a beauty accompanying, it's so good.|The beauty here is unheard of in books.|The girls smell so good.|This must be a fairy descending to earth!|I guess this is what the fairy queens were like.|It's really heart-stirring.|The girl's waist is like the water in March.|Tsk tsk, such a graceful figure.",เมื่อไหร่จะได้เห็นหญิงงาม|สาวๆที่นี่สวยจริงๆ|แด่นางผู้งดงาม. สุภาพบุรุษขอรัก|เหมือนนางฟ้าในภาพวาดสีน้ำ|สง่างามดั่งหงส์ตื่นตระหนก อ่อนโยนราวกับมังกรร่ายรำ|ช่างงดงามเหมือนน้ำแข็งหยกจริงๆ |ใครกันไม่ชอบผู้หญิงสวย|นางเก่งมาก!|ร้องดีขออีกเพลง!|ข้าเคยเห็นหญิงงามเมือง!|ข้าโชคดีที่เคยเห็นหญิงงามเมืองมาก่อน .|นางรำสวยจริงๆ!|สาวๆสวยเกินคาด|น่ารักมีเสน่ห์|สาวงามแบ่งปันสีสันแห่งฤดูใบไม้ร่วง|เหมือนภาพดอกไม้แข่งกันงาม|สตรีของหอหมู่บุปผางดงามจริงๆ |เห็นก็เชื่อ!|วันนี้เปิดหูเปิดตา!เที่ยวครั้งนี้คุ้ม!|มีหญิงสวย ไม่มีเสียดาย|ความสวยนี่อลังการจริงๆ|มีสาวสวยมาหาด้วยจะดีมาก|ความงามที่นี่ไม่มีเขียนในตำรา|สาวๆกลิ่นหอมมาก|นี่คงเป็นนางฟ้าที่ลงมายังโลก!|เดาว่านางฟ้าตัวจริงๆ ก็คงจะประมาณนี้|มันทำให้หัวใจเต้นแรง|เอวของหญิงสาวนั้นร้อนผ่าวมาก เหมือนน้ำในเดือนมีนาคม|จุ๊จุ๊ รูปโฉมงดงามจริงๆ
NpcMumble_成衣铺游客_Roaming,"What color should I wear to look good?|Are there any new styles recently?|Buy some new clothes for the child.|Come to buy new clothes for the elderly at home.|There are so many colors of clothes!|There are so many styles of clothes!|I always want to buy a lot of pieces!|The new clothes are really beautiful.|I like that dress.|The dark green looks really noble.|Blue and yellow combination is eye-catching.|The white dress is really ethereal.|Pink clothes are more suitable for girls.|What shoes go with this dress?|I always feel like I don't have enough clothes.|I'm a regular customer here.|The clothes here can be custom-made.|The workmanship of this shop is really fine!|The shopkeeper really has dexterous hands!|Everyone calls the shopkeeper ""Huang Dao Po"".","สีอะไรจะดูดีกับข้า? | มีรูปแบบใหม่ๆ เกิดขึ้นเร็วๆ นี้หรือไม่? |ซื้อเสื้อผ้าใหม่ให้ลูกๆของท่าน |มาซื้อเสื้อผ้าใหม่ให้ผู้สูงอายุที่บ้าน |เสื้อผ้ามีหลายสีมาก! |เสื้อผ้ามีหลากหลายสไตล์! |อยากซื้อหลายชิ้นทุกครั้ง! |ชุดใหม่สวยมาก. |ข้าชอบชุดนั้นนะ |สีเขียวเข้มดูมีเกียรติจริงๆ |การผสมผสานระหว่างสีน้ำเงินและสีเหลืองนั้นสะดุดตา |กระโปรงสีขาวพลิ้วไหวมาก |เสื้อผ้าสีชมพูเหมาะกับสาวๆมากกว่า |ชุดนี้ใส่รองเท้าอะไรได้บ้าง? |ข้ามักจะรู้สึกเหมือนไม่มีเสื้อผ้าเพียงพอ |ข้าเป็นลูกค้าประจำของที่นี่ |เสื้อผ้าที่นี่สามารถปรับแต่งได้ | ฝีมือในร้านนี้ประณีตมาก! |เจ้านายสาวเก่งมาก! | ใครๆ ก็เรียกเจ้านายสาวว่า ""Huang Dao Po"""
NpcMumble_铁匠铺游客_Roaming,"Blacksmithing is not an easy job.|See if there are any handy weapons.|I need a long and a short cold weapon.|A dagger is convenient to carry.|There are so many types of weapons!|People who practice martial arts love to come here.|Which weapon should I buy?|The long spear looks really majestic!|It's so hot in the room.|The sharper the weapon, the better.",การตีเหล็กไม่ใช่เรื่องง่ายเลย|ลองดูว่ามีอาวุธอะไรที่เหมาะมือบ้าง|ข้าต้องการอาวุธทั้งแบบยาวและสั้น|มีดสั้นพกพาได้สะดวกดี|มีอาวุธมากมายหลายประเภท!|ผู้ฝึกวรยุทธชอบมาที่นี่|ข้าควรซื้ออาวุธแบบใดดี|ทวนด้ามยาวดูสง่างามจริงๆ!|ในห้องตีเหล็กร้อนอบอ้าวมาก|อาวุธยิ่งคมก็ยิ่งดี
NpcMumble_当铺游客_Roaming,Why is my stuff said to be worthless!|I'll redeem it when I have money!|Really black-hearted!|There are a lot of good things here!|See if there are any bargains.|I'm an expert at treasure hunting.|You can always find treasures in pawnshops!|See what good things are there.|I wouldn't pawn if I wasn't short of money recently.|I wish I had the ability to appraise.|Don't force it if it's not your fate...|Treasure hunting here depends on luck.|I'm not a sucker.|How much can I sell this item for?|You guys don't know the goods.|You can tell if it's fake at a glance.|My stuff is rare on the market!|The goods must be worth the price.|Bite the bullet and pawn it.,ทำไมของๆ ข้าถึงถูกมองว่ามันไม่มีค่าเลยนะ!|รอให้ข้ามีเงินแล้วจะไปไถ่คืน!|ช่างใจดำจริงๆ!|ที่นี่มีของดีอยู่ไม่น้อยเลย!|มาดูว่ามีอะไรที่คุ้มค่าที่จะซื้อบ้าง|เรื่องล่าสมบัตินี่ ข้าคือมืออาชีพ|โรงรับจำนำมักจะเจอแต่ของดี!|มาดูว่ามีของดีอะไรบ้าง|ถ้าไม่ใช่ช่วงเวลาที่ลำบาก คงไม่เอามาจำนำหรอก|อยากมีความสามารถในการตรวจสอบของจริงๆ จังเลย|อย่าฝืนตัวเองถ้ามันไม่ใช่โชคชะตา…|การมาที่นี่เพื่อหาของ ต้องมีโชคชะตาเข้ามาช่วย|ข้าไม่ใช่คนโง่ที่ถูกหลอกง่ายๆ|มาดูกันว่าของนี้จะขายได้ราคาเท่าไร?|ข้าคิดว่าพวกเจ้าคงไม่รู้จักของดีหรอก|ถ้าเป็นของปลอมข้าดูได้ไม่ยาก|ของที่ข้ามี มันหายากในตลาดเลยนะ!|ของต้องมีคุณค่าเมื่อเทียบกับราคา!|ถึงต้องกัดฟันก็ต้องจำนำซะหน่อย
NpcMumble_楚襄城门守卫·甲_Roaming,Guarding the gate is so boring...|The governor even deducted the salary.|I don't know when I can get promoted.|Why is that guy over there so enthusiastic?|I could take the position of the governor too.|Why didn't I study hard back then?|How did the governor get so many girls?|Should I try my luck in Daliang City?,เฝ้าประตูน่าเบื่อมาก...|ท่านเจ้าเมืองถึงกับหักเบี้ยเลี้ยงเลย |ข้าไม่รู้ว่าจะได้เลื่อนตำแหน่งเมื่อไหร่ |ทำไมชายคนนั้นถึงดูกระตือรือร้นขนาดนี้? | ถ้าทำหน้าที่เพียงแค่นี้ ข้าก็เป็นเจ้าเมืองได้เช่นกัน |ทำไมตอนนั้นไม่เรียนหนักไปเลยนะ? |เจ้าเมืองมีสาวเยอะขนาดนี้ได้ยังไง? |ลองไปเมืองต้าเหลียงเพื่อเสี่ยงโชคดูดีไหมนะ?
NpcMumble_楚襄城门守卫·乙_Roaming,"Chuxiang City is the gateway to the south.|Our duty to guard the city is heavy and far-reaching!|Any suspicious person shall not enter the city.|General Ye's resistance against Yan country is admirable!|I heard that General Yang is a good person, but unfortunately...|There are always Yan spies trying to infiltrate the city!|Chuxiang City prohibits animals from entering.",เมืองฉู่เซียงถือเป็นประตูสู่ทิศใต้|ยังมีหนทางอีกยาวไกลในการปกป้องเมือง!|ห้ามผู้ต้องสงสัยเข้าเมืองได้|การต่อต้านของแม่ทัพเย่ต่อแคว้นเยี่ยนนั้นน่าชื่นชม!|ข้าได้ยินมาว่าแม่ทัพหยางเป็น เป็นคนดี แต่น่าเสียดาย...|มีไส้ศึกเยี่ยนพยายามแทรกซึมเข้าไปในเมืองอยู่เสมอ!|เมืองฉู่เซียงห้ามไม่ให้นำสัตว์เข้ามา
NpcMumble_福临客栈掌柜_Roaming,"Ah, there are fewer and fewer customers...|If there's another war, I'll have to close the shop.|Sir, why not stay at the inn before you leave?|The guys from the General's mansion always demand security fees.|The thugs from Dirty Street always ask for relief.|Sir, are you here for a meal or to stay at the inn?|Small business, please bear with us.|People from the martial arts world love to come here.",ลูกค้ามาน้อยลงทุกวัน...|หากมีสงครามร้านข้าเจ๊งแหงๆ..|นายท่านจะพักหรือจะทานข้าวขอรับ?|คนของตระกูลแม่ทัพชักเอาใหญ่แล้ว|คนของตรอกเล้าหมูมาเก็บค่าคุ้มครองประจำเลย
NpcMumble_楚襄城知府_Roaming,"Master Lv has dumped all the work on this mansion...|There are so many cases piled up...|The thugs on Dirty Street are getting more and more arrogant.|I wonder how long I can keep this official hat.|It's hard to be a good official!|Government Office is a restricted area, all irrelevant personnel should leave!|For the benefit of the country, one should be ready to die.|Work tirelessly until death.",นายท่านลวี่ทิ้งงานทั้งหมดในจวนแห่งนี้แล้ว...|มีหลายคดีที่เกี่ยวข้องอยู่...|พวกอันธพาลบนตรอกเล้าหมูเริ่มเหิมเกริมมากขึ้นเรื่อยๆ|ข้าสงสัยว่าข้าจะรักษาตำแหน่งนี้ไว้ได้นานแค่ไหน|เป็นขุนนางที่ดีนั้นยาก!|ศาลาว่าการเป็นเขตหวงห้าม ผู้ที่ไม่เกี่ยวข้องควรออกไป!|เพื่อประโยชน์ของบ้านเมือง ควรพร้อมที่จะสละชีพทุกเมื่อ|ทำงานไม่รู้จักเหน็ดเหนื่อยจนกว่าจะตายจากไป
NpcMumble_楚襄城师爷_Roaming,"The prefect also has his difficulties.|All I can do is support the prefect.|For whom does this pen in my hand fight injustice.|Seeing Inseparable often, looking at Inseparable lightly.|Do not commit small evils.",ท่านเจ้าเมืองก็ประสบปัญหาเช่นกัน|ข้าทำได้แค่สนับสนุนท่านเจ้าเมือง|พู่กันนี้ในมือของข้าต่อสู้กับความอยุติธรรมเพื่อใคร|เห็นแยกกันบ่อยๆ มองแยกไม่ออกเบาๆ |อย่าทำสิ่งชั่วร้ายเล็กๆ น้อยๆ
NpcMumble_楚襄城捕头_Roaming,"All evil will be brought to justice!|Dirty Street will be eradicated sooner or later!|No nonsense on the court!|The net of heaven is wide and loose, but lets nothing through.|Those who commit crimes will get their retribution!",พวกคนชั่วจะต้องได้รับบทเรียน!|ตรอกเล้าหมูจะต้องถูกกวาดล้างให้สิ้นซาก!|โปรดรักษาความสงบในศาล!|สวรรค์มีตา มิอาจหลบเลี่ยงได้|ทำดีได้ดี ทำชั่วได้ชั่ว!
NpcMumble_楚襄城捕快_Roaming,"The government is handling the case, bystanders stay away.|If you delay the official business, you will be held accountable!|Go ahead and see if there's anything unusual.|Don't stir up trouble, or you'll end up in court.|Don't let anything go wrong.|Executing official duties, please do not disturb.|Keep an eye on those martial artists.|Someone actually dares to carry a knife in public.|The governor's son is really troublesome.|Don't mess around on the street!",เจ้าหน้าที่กำลังปฎิบัติงาน โปรดหลีกทางด้วย|หากขัดขวางทางการ ข้าเอาเรื่องเจ้าแน่!|ไปดูข้างหน้าว่ามีอะไรผิดปกติหรือไม่|อย่าหาเรื่องเดือดร้อนใส่ตัว เดี๋ยวจะโดนข้าจับกุม|ข้าจะไม่ปล่อยให้เกิดเรื่องเด็ดขาด|เจ้าหน้าที่กำลังปฎิบัติงาน ห้ามรบกวน|จับตาดูพวกชาวยุทธเอาไว้|มีคนกล้าถืออาวุธเดินเพ่นพ่านได้อย่างไร|ลูกของท่านแม่ทัพขยันก่อปัญหาจริงๆ|อย่าคิดก่อเรื่องบนถนนแห่งนี้!
NpcMumble_楚襄城武馆师傅_Roaming,"There are always some amateurs trying to bluff and deceive.|Nowadays young people can't even squat in Horse stance.|Single sword depends on the hand, double swords depend on the movement.|In today's world, you still have to rely on fists to speak.|I look down on those bookworms.|Let's see who dares to make trouble in the martial arts school.|Learn some skills for self-defense.|Having some skills makes you fearless.|What I teach here are self-defense techniques.|You can't be lazy in practicing.",พวกไร้ฝีมือบางคนชอบโอ้อวดและหลอกลวงผู้คน|พวกคนหนุ่มสมัยนี้แค่ฝึกนั่งเก้าอี้ลมยังทำไม่ได้เลย|กระบี่เดี่ยวให้ดูที่มือ กระบี่คู่ให้ดูการเคลื่อนไหว|ทุกวันนี้บางทีก็ต้องคุยกันด้วยกำปั้น|ข้าไม่เคยสนใจพวกหนอนหนังสือ|ใครหน้าไหนกล้ามาหาเรื่องที่โรงฝึกยุทธ|ต้องเรียนรู้วรยุทธไว้บ้างเพื่อป้องกันตนเอง|หากมีฝีมือก็มิต้องกลัวสิ่งใด|ข้าสอนวิชาป้องกันตัว|ฝึกฝนวรยุทธจะเกียจคร้านมิได้
NpcMumble_楚襄城医馆郎中_Roaming,"A doctor's heart is a parent's heart.|Don't take medicine from unknown sources.|Recently, there are many people with headaches and fevers.|Small diseases can become big problems if not treated.|Wild Wolf Valley is still too dangerous.|Don't rush, one at a time.|It's a pity that I can't be in two places at once.|It's easy to kill but hard to save.|Supplies are scarce, there's not much medicine left.",จิตใจของแพทย์เหมือนดั่งจิตใจของพ่อแม่|อย่ากินยาที่มาจากแหล่งที่มาไม่ชัดเจน|ช่วงนี้มีคนจำนวนมากที่ปวดหัวและมีไข้|ป่วยเล็กน้อยอาจกลายเป็นปัญหาใหญ่ได้หากไม่ได้รับการรักษา|หุบเขาหมาป่าอันตรายมาก|ไม่ต้องรีบ ค่อยเป็นค่อยไป|น่าเสียดายที่ข้าไม่สามารถไปรักษาได้ครั้งละหลายๆที่|การฆ่าคนนั้นทำได้ง่าย แต่การช่วยชีวิตคนนั้นยากกว่า|เสบียงมีไม่เพียงพอ ยาก็เหลือไม่มาก
NpcMumble_楚襄城奇珍坊掌柜_Roaming,Don't touch if you're not buying!|These are all valuable treasures here.|I need to think of ways to sell more to Mr. Ding.|Everyone in the city is poor.|Don't mess with my stuff!|You can't afford to pay for it if you break it!|Should I hire a couple more bodyguards?|The thugs from Dirty Street have been eyeing my shop for a long time.|I heard that Jiang Nanguai also has a lot of treasures.|I should take the opportunity to visit Daliang City.|Who wouldn't want to go to the Glittering Artifact Auction auction?|Don't get any funny ideas.,อย่าแตะต้องถ้าไม่ซื้อ!|สิ่งเหล่านี้ล้วนเป็นสมบัติล้ำค่า|ข้าต้องคิดหาทางขายของให้คุณติงเพิ่ม|ทุกคนในเมืองนี้ยากจน|อย่ายุ่งกับของของข้า!|เจ้าคงไม่ปัญญาจ่าย หากเจ้าทำพัง!|ข้าควรจะจ้างคนคุ้มกันเพิ่มอีกสองสามคนไหม?|อันธพาลจากตรอกเล้าหมู จับตาดูร้านของข้ามานานแล้ว|ข้าได้ยินมาว่าเจียงหนานไกว่ก็มีสมบัติมากมาย|ข้าควรจะถือโอกาสไปเยี่ยมชมเมืองต้าเหลียง|ใครจะไม่อยากไปงานประมูลหอไข่มุกกันล่ะ|ไม่เข้าใจความคิดตลกๆ เลย
NpcMumble_楚襄城杂货铺掌柜_Roaming,"All kinds of goods in the world, Sincere.|Doing more business is always good.|Better stock up on supplies.|Honest business, ten times compensation for any fake.|What would you like to buy, sir?|Feel free to choose!|It's not easy to get so much stock.|Small business, no credit.",ร้านขายของชำ มีไว้เพื่อเด็กทุกคน|ทำการค้ามากขึ้นย่อมดีเสมอ|ตุนเสบียงดีกว่า|ค้าขายซื่อสัตย์ หากพบของปลอมชดเชยสิบเท่า|นายท่านจะซื้ออะไรขอรับ|เชิญเลือกได้ตามสบาย!|มันไม่ง่ายเลยที่จะได้สินค้ามากมายขนาดนี้|ค้าขายเล็กๆ ไม่อนุญาตให้แปะโป้ง
NpcMumble_楚襄城白云观道长_Roaming,"White Cloud Temple was built by the order of the previous emperor.|Please feel free to look around, donor.|Sincerity brings results.|I heard that the Taoist Sect is going to hold a peak discussion.|There are always people pretending to be Taoists to deceive others.",อารามเมฆขาวสร้างขึ้นตามคำสั่งของฮ่องเต้พระองค์ก่อน|เชิญดูรอบๆอารามตามสบาย|ความจริงใจนำมาซึ่งผลสำเร็จ|ได้ยินมาว่านิกายเต๋าจะมีการชุมนุมกัน|มักมีคนแอบอ้างตัวเป็นนักพรตเต๋าเพื่อหลอกลวงผู้อื่นอยู่เสมอ
