EJ-005-1_9,The latest case is Zhu Wen's.,ล่าสุดก็คือคดีของ...จูเหวิน
EJ-005-2_1,Zhu Wen...,จูเหวิน...
EJ-005-3_1,We followed Zhu Wen into the city and found Zhu Wen's body at his residence.,พวกเราตามจูเหวินเข้าไปในเมือง แล้วพบศพของจูเหวินที่บ้านพักของเขา
EJ-005-3_2,"The critical injury should be the open wound on the forehead, a Breeze Sect Token was placed on the ground next to the body.",บาดแผลฉกรรจ์น่าจะอยู่ที่หน้าผาก บนพื้นข้างศพมี ตราของสำนักสายลมพิสุทธิ์ ตกอยู่
EJ-005-3_3,"Besides, no suspicious people were seen.",นอกเหนือจากนี้ ไม่พบเห็นบุคคลต้องสงสัยใด ๆ เลย
EJ-005-3_4,That's all we've found so far.,นี่คือทั้งหมด...ที่เราค้นพบจนถึงบัดนี้
EJ-005-3_5,"We can say that there are no clues at all now, right?",ตอนนี้ เรียกได้ว่าไร้เบาะแสโดยสิ้นเชิง?
EJ-005-3_6,"Your words are heartbreaking, little girl, but it's true, this case can be called the peak of Jianghu's strange cases.","คำกล่าวของแม่นางคมคายยิ่งนัก แต่ก็เป็นความจริง \nคดีนี้นับเป็นคดีประหลาด อันดับหนึ่งในใต้หล้า"
EJ-005-3_7,"Let alone the older murder cases, even the recent ones have no clues...",คดีเก่า ๆ ไม่ต้องพูดถึง แค่คดีล่าสุดพวกนี้ ก็ยังไม่มีเบาะแสเลย...
EJ-005-3_8,"The person who can do this, looking at the current Jianghu, I'm afraid there are only a few.",คนที่มีฝีมือขนาดนี้ หากมองไปทั่วทั้งยุทธภพ เกรงว่าก็คงมีไม่กี่คน
EJ-005-4_1,"Master Hua Yan, who in the Breeze Sect has this ability?",ท่านอาจารย์ฮัวเหยียน ในสำนักสายลมพิสุทธิ์ ผู้ใดเล่าจะมีฝีมือถึงเพียงนี้?
EJ-005-4_2,"If there were such a person in the Breeze Sect, I would definitely remember.",หากในสำนักสายลมพิสุทธิ์ มีผู้มีฝีมือถึงเพียงนั้น อาตมาย่อมต้องจดจำได้อย่างแน่นอน
EJ-005-4_3,"But I've been away from the Breeze Sect for a long time, it's not impossible for someone to have acquired this skill later.",แต่อาตมาออกจากสำนักสายลมพิสุทธิ์ มานานแล้ว หากมีผู้ใดฝึกฝนจนได้มาถึงขั้นนี้ ก็เป็นไปได้
EJ-005-4_4,Hmm... indeed.,อืม...ใช่เลย
EJ-005-4_5,"Sigh, I thought with Master Hua Yan's help, it would be easier to find the murderer.",โธ่เอ๊ย! นึกว่ามีท่านอาจารย์ฮัวเหยียน ช่วยแล้วจะหาตัวคนร้ายง่ายขึ้นเสียอีก
EJ-005-5_1,"If only I could have arrived at Zhu Wen's house a little earlier, I might have bumped into the murderer.",ถ้าข้ามาถึงบ้านจูเหวินได้เร็วกว่านี้อีกนิด อาจจะเจอคนร้ายก็ได้
EJ-005-5_2,"{PlayerSurName} Young hero, why blame yourself? This person was able to kill Zhu Wen as soon as he returned home, I'm afraid he was well prepared. Even if you had gone earlier, it probably wouldn't have made a difference.","จอมยุทธน้อย{PlayerSurName} ,อย่าได้โทษตนเองเลย!  \nคนผู้นี้ สามารถสังหารจูเหวินได้ในทันทีที่เขากลับถึงเรือน \nเกรงว่าคงเตรียมการไว้ล่วงหน้าแล้ว แม้ท่านจะไปถึงเร็วกว่านี้ก็คงไม่ช่วยอะไร"
EJ-005-5_3,"You're right. To be able to kill Zhu Wen in such a short time, this person must have known Zhu Wen's whereabouts like the back of his hand...","นั่นก็จริง...คนที่สามารถสังหารจูเหวินได้ในเวลาอันสั้นเช่นนี้ \nย่อมต้องรู้ความเคลื่อนไหวของจูเหวิน อย่างทะลุปรุโปร่ง"
EJ-005-5_4,"{PlayerGivenName} Brother, did you notice anyone following him when you escorted Zhu Wen out of the city?","พี่ชาย{PlayerGivenName} ,ได้คุ้มครองจูเหวินไปจนถึงนอกเมือง\nได้สังเกตเห็นผู้ใด ติดตามเขาไปบ้างหรือไม่?"
EJ-005-5_5,"No, and Zhu Wen was riding his horse non-stop, it wouldn't have been easy to follow him.","ไม่เลย... อีกทั้ง จูเหวินเร่งเดินทางไม่หยุดหย่อน \nการสะกดรอยตามเขา ก็ไม่ใช่เรื่องง่ายดายนัก"
EJ-005-5_6,"Indeed, if it weren't for the delay on the water, I and Ling'er wouldn't have been able to catch up with you.","ก็จริง...ถ้าพวกท่านไม่เสียเวลาอยู่บนแม่น้ำ\nพวกข้ากับหลิงเอ๋อร์ ก็คงตามไม่ทันเหมือนกัน"
EJ-005-5_7,"Sigh, if only Brother Li and the brother in the wheelchair were here...",โธ่เอ๋ย! หากพี่ใหญ่หลี่และพี่ใหญ่ที่นั่งรถเข็นยังอยู่ด้วยก็คงจะดี...
EJ-005-6_1,"Hmm? Speaking of the brother in the wheelchair, isn't there one here too? Do you have any thoughts on this case?",อืม? พูดถึงพี่ใหญ่ที่นั่งรถเข็นแล้ว ที่นี่ก็มิใช่ว่ามีอยู่คนหนึ่งหรอกหรือ? เจ้ามีความเห็นอันใดเกี่ยวกับคดีนี้บ้าง?
EJ-005-6_2,Ah? Are you talking about me? Why would you suddenly ask me?,หา? ท่านหมายถึงข้าหรือ? เหตุใดจึงไถ่ถามข้าขึ้นมาอย่างกะทันหันเช่นนี้เล่า?
EJ-005-6_3,Bell!,หลิงเอ๋อร์!
EJ-005-6_4,"I'm sorry for the rudeness, Ling'er...",ขออภัย หลิงเอ๋อร์ช่างเสียมารยาทยิ่งนัก...
EJ-005-6_5,"Hehe, no problem. If it were about military strategy, I might have some ideas. Unfortunately, I have no experience in solving cases, I'm afraid I might disappoint you.",ฮ่าๆ ไม่เป็นไร หากเป็นการจัดทัพวางกลศึกทั้งสี่ทิศแปดด้าน ข้าอาจพอมีความคิดอยู่บ้าง น่าเสียดายที่เรื่องการไขคดี ข้ามิได้เชี่ยวชาญเลยแม้แต่น้อย เกรงว่าคงต้องทำให้แม่นางน้อยผิดหวังแล้ว
EJ-005-6_6,I see...,เป็นเช่นนี้นี่เอง...
EJ-005-7_1,"Hmm... This is really a headache, this case is much more difficult than the one with Wang Cai and Mao Dan.",อืม... ช่างน่าปวดหัวยิ่งนัก! คดีนี้ความยากลำบากนั้น ยากกว่าคดีของอ๋องไฉกับเหมาตั้นเสียอีก!
EJ-005-7_2,"No, I can't figure it out. {PlayerSurName} Brother, I'll leave the thinking to you.",ไม่ได้แล้ว ข้าไม่เข้าใจเลยจริงๆ! เรื่องใช้สมองเช่นนี้คงต้องมอบให้ท่านพี่{PlayerSurName}จัดการแล้วกระมัง!
EJ-005-8_1,"Sister Hua, you're a professional in this, do you have any findings or leads?",แม่นางฮวา เจ้าเป็นผู้ที่คลุกคลีกับเรื่องเหล่านี้ เจ้ามีสิ่งใดค้นพบหรือมีเบาะแสบ้างหรือไม่?
EJ-005-8_2,"No, this person did a very clean job. But...",ไม่มีเลย คนผู้นี้ทำงานได้สะอาดสะอ้านยิ่งนัก แต่ว่า...
EJ-005-8_3,Could it be that Sister Hua has thought of something?,เป็นไปไม่ได้เลยหรือ ว่าแม่นางฮวาจะคิดอะไรออกบ้าง?
EJ-005-8_4,"I was thinking, the four of you sitting here, wouldn't it be a waste not to play a game?",ข้ากำลังคิดว่า พวกเจ้าทั้งสี่นั่งอยู่ที่นี่ หากไม่ถือโอกาสเปิดวงขึ้นมาสักครา มิใช่ว่าจะเสียของไปบ้างหรือไร?
EJ-005-9_1,"Hmm, this case is really tricky, I have no clue at all...",อืม... คดีนี้ช่างยุ่งยากนัก! ไร้ซึ่งเบาะแสใดๆ โดยสิ้นเชิง...
EJ-005-9_2,It seems I'm still far behind my brothers...,ดูท่า ข้ายังห่างชั้นจากพวกท่านพี่อีกมากนัก...
EJ-005-10_1,"This case, is tricky.",คดีนี้ ช่างยุ่งยากนัก!
EJ-005-10_2,"Constable Qiu, you also find it tricky?",หัวหน้ามือปราบฉิว ท่านก็รู้สึกว่า ยุ่งยากนัก เช่นกันหรือ?
EJ-005-10_3,"Yes, there are many doubts, but it's not impossible to solve.",อืม มีข้อกังขาอยู่มาก แต่ก็มิใช่ว่าจะไร้ซึ่งหนทางที่จะแก้ไข
EJ-005-10_4,"So there is a way in? Constable Qiu, please enlighten us.",ถ้าเช่นนั้นก็หมายความว่า ยังคงมีจุดให้เริ่มต้นได้ กระมัง? หัวหน้ามือปราบฉิว โปรดชี้แนะให้กระจ่าง!
EJ-005-10_5,Zhu Wen's house.,บ้านของจูเหวิน
EJ-005-10_6,Zhu Wen's house? Is there anything we haven't discovered there...,บ้านของจูเหวินหรือ? ที่นั่นยังมีสิ่งใดที่เรามิได้ค้นพบอีกหรือ...
EJ-005-11_1,"{PlayerSurName} Young hero, I was thinking, have we been thinking wrong all along?",ท่านจอมยุทธน้อย{PlayerSurName} ข้ากำลังคิดว่า... พวกเราคงจะคิดผิดมาโดยตลอดกระมัง?
EJ-005-11_2,"Sister Hong, you mean...?",พี่หญิงหง ท่านหมายความว่า...?
EJ-005-11_3,Is there a possibility that the fact that this person left no evidence is evidence in itself?,เป็นไปได้หรือไม่ว่า การที่ผู้นี้ไม่ทิ้งร่องรอยหลักฐานใดๆ ไว้เลยนั้น เพราะตัวมันเองนั่นแหละคือหลักฐาน?
EJ-005-11_4,"Oh? This is interesting, please let me hear more.",โอ้? นับว่าน่าสนใจยิ่งนัก! โปรดให้ข้าได้ฟังโดยละเอียดเถิด!
EJ-005-11_5,"I think, among these cases, aside from the latest Zhu Wen case, the most suspicious one is the one at Baoguo Temple.",ข้าว่านะ ในบรรดาคดีทั้งหลายเหล่านี้ เว้นคดีจูเหวินที่เพิ่งเกิดขึ้น คดีที่น่าสงสัยที่สุดก็คือคดีที่วัดเป่ากั๋วนั่นแหละ
EJ-005-11_6,"In my opinion, there are many monks at Baoguo Temple with good internal skills. The victim was tied to the big bell and hit in the chest with a bell hammer, causing his chest to cave in. The noise must have been loud, yet no monk noticed.","ตามที่ข้าเห็น หลวงจีนในวัดเป่ากั๋วจำนวนไม่น้อยล้วนมีวรยุทธ์ภายในมิใช่ย่อย \nในวันนั้น ผู้ตายถูกมัดไว้กับระฆังใหญ่แล้วถูกตีด้วยท่อนไม้ระฆัง เข้าที่อกจนหน้าอกยุบลงไป \nย่อมต้องมีเสียงดังสนั่นไม่เบาเลย แต่เรื่องนี้กลับ ไม่มีหลวงจีนรูปใดสังเกตเห็นเลย"
EJ-005-11_7,That does sound strange.,พูดเช่นนี้แล้วก็ประหลาดจริงๆ!
EJ-005-11_8,"Could it be like the case at the pier, where the crime scene was not inside the temple?",จะเป็นไปได้หรือไม่ว่า เหมือนกับคดีที่ท่าเรือ ที่จุดเกิดเหตุ มิได้อยู่ในวัด?
EJ-005-11_9,"Compared to being tied to a big bell and hit with a bell hammer, it sounds more likely that he was killed elsewhere and then brought over.",เมื่อเทียบกับการถูกมัดกับระฆังแล้วถูกทุบตีด้วยท่อนไม้ระฆัง ฟังดูแล้วความเป็นไปได้ที่จะถูกสังหารที่อื่นแล้วค่อยนำศพไปไว้ตรงนั้น ย่อมมีมากกว่า!
EJ-005-11_10,"But wouldn't that be too conspicuous, carrying a person around...",แต่ว่า เช่นนี้จะไม่เด่นเกินไปหรือ ในเมื่อต้องแบกคนๆ หนึ่ง...
EJ-005-11_11,Then... what if this person's attire is such that it wouldn't be noticeable even if he was carrying a heavy object?,ถ้าเช่นนั้น... หากการแต่งกายของคนผู้นั้นเป็นแบบที่ แบกของหนักแล้วก็ยังไม่เป็นที่สังเกตเด่นชัดเล่า?
EJ-005-11_12,"Are you saying, lady hero, that even if he was seen, it wouldn't seem strange?",แม่นาง ท่านหมายความว่า แม้เขาจะถูกผู้อื่นพบเห็น ก็ไม่มีผู้ใดรู้สึกประหลาดใจ เช่นนั้นหรือ?
EJ-005-11_13,"Hmm, I was wondering if it could be like this...",อืม ข้ากำลังคิดว่า น่าจะเป็นเช่นนี้กระมัง...
EJ-005-11_14,"Come to think of it, I remember...",พูดเช่นนี้แล้ว ข้านึกขึ้นได้ว่า...
EJ-005-11_15,"{PlayerSurName} young hero, what do you remember?",จอมยุทธน้อย{PlayerSurName} ท่านนึกอะไรได้หรือ?
EJ-005-11_16,I think I have indeed seen such a person...,ข้าเองก็ เหมือนจะเคยพบเห็นคนแบบนั้นจริงๆ...
EJ-005-12_1,"I was thinking, maybe we're all wrong...",ข้ากำลังคิดว่า... บางทีพวกเราทุกคนอาจจะคิดผิด...
EJ-005-12_2,Oh? So {PlayerSurName} young hero thinks the same way?,โอ้? แท้จริงแล้วจอมยุทธน้อย{PlayerSurName}ก็คิดเช่นนั้นหรือ?
EJ-005-12_3,"Hmm, I think the fact that this person left no evidence is evidence in itself. What does Lady Shangguan think?",อืม ข้าคิดว่า การที่ผู้นี้ไม่ทิ้งหลักฐานใดๆไว้เลย กลับกลายเป็นหลักฐานเสียเอง ไม่ทราบว่าแม่นางซ่างกวนมีความเห็นเป็นเช่นไรบ้าง?
EJ-005-12_4,"Coincidentally, I was thinking the same thing.",บังเอิญยิ่งนัก! ข้าก็คิดเช่นนั้นเหมือนกัน!
EJ-005-12_5,"Sister Hong, Brother {PlayerGivenName}, what does this mean?",พี่หญิงหง ท่านพี่{PlayerGivenName} นี่มันหมายความว่าอย่างไรกันหรือ?
EJ-005-12_6,"Regarding the four recent cases in Daliang City, let's not talk about Zhu Wen's case for now, there's one among the other three that's very suspicious...",สี่คดีล่าสุดที่เกิดขึ้นในเมืองต้าเหลียงนี้ เว้นคดีของจูเหวินครานี้ไว้ก่อน แต่ในบรรดาอีกสามคดีนั้น มีอยู่หนึ่งคดีที่น่าสงสัยยิ่งนัก...
EJ-005-13_1,"{PlayerName} young hero, it seems you think the same way as I do.",ดูท่า จอมยุทธน้อย{PlayerName} จะคิดเหมือนข้าเลยนะ
EJ-005-13_2,"Sister Hong, Brother {PlayerGivenName}, what's wrong with that case?",พี่หญิงหง ท่านพี่{PlayerGivenName} คดีนั้นมันเป็นอย่างไรกันหรือ?
EJ-005-13_3,"Lady Shangguan, Sister Ling'er, you must have noticed that there are many monks with deep internal strength in Baoguo Temple.",แม่นางซ่างกวน น้องหลิงเอ๋อร์ พวกเจ้าคงจะสังเกตเห็นแล้วว่า ในบรรดาหลวงจีนที่วัดเป่ากั๋วนั้น ผู้ที่มีกำลังภายในแกร่งกล้า คงจะมีอยู่ไม่น้อยเลย
EJ-005-13_4,"Yes, the Martial Monks of Baoguo Temple are also famous in the martial arts world.",ถูกต้องแล้ว พระนักรบของวัดเป่ากั๋วก็มีชื่อเสียงระบือลั่นในยุทธภพเช่นกัน!
EJ-005-13_5,What if someone tied a person to the big bell in the middle of the night and beat his chest with a bell hammer...,ถ้าเช่นนั้น หากมีผู้ใดนำคนไปมัดไว้กับระฆังใหญ่กลางดึก แล้วยังใช้ท่อนไม้ระฆังทุบตีเข้าที่หน้าอกของผู้นั้นอีก...
EJ-005-13_6,"I see, it should have alarmed them.",เป็นเช่นนี้เอง! ย่อมต้องมีเสียงรบกวนพวกเขากระมัง?
EJ-005-13_7,"But according to what we know, no monk was alarmed that night. Isn't that strange?",แต่ตามที่เราสืบทราบมา ในคืนนั้นกลับไม่มีหลวงจีนรูปใดรู้สึกตัวเลย ข้อสังเกตุนี้มิใช่ดูแปลกประหลาดยิ่งนักหรือ?
EJ-005-13_8,"So I think, like the case at the Pier, the place where the body was found is not where the victim died. The murderer brought the body to the temple after the victim died.","ข้าจึงคิดว่า เช่นเดียวกับคดีที่ท่าเรือ สถานที่ที่พบศพไม่ใช่ที่ที่ผู้ตายสิ้นชีวิต \nคนร้าย นำร่างผู้ตายมาที่วัดหลังจากสังหารเขาแล้ว"
EJ-005-13_9,"If that's the case, this person is too conspicuous. How could no one have seen such a suspicious person?","หากเป็นเช่นนั้น คนผู้นี้ช่างกำเริบเสิบสานเกินไปนัก \nไฉนจึงไม่มี ผู้ใดเคยพบบุคคลน่าสงสัย เช่นนี้เลยสักคน?"
EJ-005-13_10,What if this person's dress is such that it wouldn't be noticeable even if he was carrying heavy objects?,แล้วหาก คนผู้นั้นแต่งกายในลักษณะที่ แม้แบกของหนักก็มิได้ดูสะดุดตานักเล่า?
EJ-005-13_11,"Are you saying that even if he was seen, people wouldn't find it strange?",พวกท่านหมายความว่า แม้เขาจะถูกพบเห็น ก็ไม่ทำให้ใครรู้สึกสงสัย เลยอย่างนั้นหรือ?
EJ-005-13_12,"Hmm, coincidentally, I remember there was such a person.",อืม...บังเอิญเหลือเกิน ข้านึกขึ้นได้ว่ามีคนผู้นั้น อยู่จริง
EJ-005-14_1,The case on the small road? What's wrong with that case?,เหตุการณ์ที่ ทางเดินแคบๆ ข้างนอกหอเจิดจรัสนั่นหรือ? คดีนั้นเป็นอย่างไรบ้าง?
EJ-005-14_2,The Tower of Prosperity itself is a very bustling place. Isn't it strange that a case committed in such a place has no witnesses?,"หอเจิดจรัสซึ่งมีผู้คนคับคั่งถึงเพียงนี้  เหตุใดคดีที่นั่นถึงไม่มีพยานเลยล่ะ?\nไม่แปลกไปหน่อยเหรอ?"
EJ-005-14_3,"There was no moonlight that night, and a heavy fog rose in the city. It's normal not to see people, right?","ค่ำคืนนั้นไร้แสงจันทร์ อีกทั้งหมอกยังลงจัดทั่วเมือง\nการที่จะไม่พบเห็นผู้คนใดๆ จึงเป็นเรื่องปกติมิใช่หรือ?"
EJ-005-14_4,That seems to be the case...,เหมือนจะเป็นอย่างนั้นจริงๆ...
EJ-005-15_1,The case at the Pier? Are there any doubts?,เหตุการณ์ที่ ท่าเรือท้ายแม่น้ำ?  มีจุดน่าสงสัยอันใดหรือ?
EJ-005-15_2,"Of course, the Pier is on the edge of the bustling city, with people coming and going. How could no one have noticed?","แน่นอนสิ! ท่าเรือนั้นตั้งอยู่ริมตลาดที่คึกคัก ผู้คนพลุกพล่านไปมา \nไม่มีทางเลย ที่จะไม่มีใครสังเกตเห็นอะไรเลย"
EJ-005-15_3,Wasn't the body at the Pier carried downstream from upstream?,คดีที่ท่าเรือนั่น ศพไม่ได้ลอยมาจากต้นน้ำหรอกหรือ?
EJ-005-15_4,"If the crime scene is not the Pier, then naturally no one could have witnessed it.",หากจุดเกิดเหตุแท้จริงไม่ใช่ที่ท่าเรือ  ก็เป็นธรรมดาที่จะไม่มีผู้ใดเป็นพยานได้เลย
EJ-005-15_5,That seems to be the case...,เหมือนจะเป็นอย่างนั้นจริงๆ...
EJ-005-16_1,"In my opinion, the most suspicious one should be the case at Baoguo Temple.",สำหรับข้าแล้ว คดีที่ วัดเป่ากั๋ว นั่นแหละที่น่าสงสัยที่สุด
EJ-005-16_2,What's wrong with that case?,คดีนั้น...เป็นมาเช่นไร?
EJ-005-16_3,"In my opinion, there are many monks at Baoguo Temple with good internal skills. The victim was tied to the big bell and hit in the chest with a bell hammer, causing his chest to cave in. The noise must have been loud, yet no monk noticed.","ตามความเห็นของข้า หลวงจีนที่วัดเป่ากั๋วหลายรูป ล้วนมีกำลังภายในที่แข็งแกร่ง\nในวันนั้น ผู้ตายถูกมัดติดกับระฆังใหญ่ แล้วถูกทุบที่อก จน อกยุบไปเช่นนั้น\nคาดว่าคงเสียงดังมิใช่น้อย เหตุไฉนจึงไม่มีหลวงจีนรูปใดรับรู้ได้เลย?"
EJ-005-16_4,That does sound strange.,ฟังแล้ว...ก็แปลกแต่จริง!
EJ-005-16_5,"Could it be like the case at the pier, where the crime scene was not inside the temple?",จะเป็นไปได้หรือไม่ว่า เหมือนกับคดีที่ท่าเรือ ที่จุดเกิดเหตุ มิได้อยู่ในวัด?
EJ-005-16_6,"Compared to being tied to a big bell and hit with a bell hammer, it sounds more likely that he was killed elsewhere and then brought over.",เมื่อเทียบกับการถูกมัดกับระฆังแล้วถูกทุบตีด้วยท่อนไม้ระฆัง ฟังดูแล้วความเป็นไปได้ที่จะถูกสังหารที่อื่นแล้วค่อยนำศพไปไว้ตรงนั้น ย่อมมีมากกว่า!
EJ-005-16_7,"But wouldn't that be too conspicuous, carrying a person around...",แต่ว่า เช่นนี้จะไม่เด่นเกินไปหรือ ในเมื่อต้องแบกคนๆ หนึ่ง...
EJ-005-16_8,Then... what if this person's attire is such that it wouldn't be noticeable even if he was carrying a heavy object?,ถ้าเช่นนั้น... หากการแต่งกายของคนผู้นั้นเป็นแบบที่ แบกของหนักแล้วก็ยังไม่เป็นที่สังเกตเด่นชัดเล่า?
EJ-005-16_9,"Are you saying, lady hero, that even if he was seen, it wouldn't seem strange?",แม่นาง ท่านหมายความว่า แม้เขาจะถูกผู้อื่นพบเห็น ก็ไม่มีผู้ใดรู้สึกประหลาดใจ เช่นนั้นหรือ?
EJ-005-16_10,"Hmm, I was wondering if it could be like this...",อืม ข้ากำลังคิดว่า น่าจะเป็นเช่นนี้กระมัง...
EJ-005-16_11,"Come to think of it, I remember...",พูดเช่นนี้แล้ว ข้านึกขึ้นได้ว่า...
EJ-005-16_12,"{PlayerSurName} young hero, what do you remember?",จอมยุทธน้อย{PlayerSurName} ท่านนึกอะไรได้หรือ?
EJ-005-16_13,I think I have indeed seen such a person...,ข้าเองก็ เหมือนจะเคยพบเห็นคนแบบนั้นจริงๆ...
EJ-005-17_1,Could it be that the Peddler is—,หรือว่าพ่อค้าเร่นั่นก็คือ—
EJ-005-17_2,"Hmm, it's very likely.",อืม เป็นไปได้ยิ่งนัก!
EJ-005-17_3,"Indeed, if it's a Peddler, even if he's pushing a cart with heavy objects, others would only think he's delivering vegetables to Baoguo Temple...",จริงดังว่า! หากเป็นพ่อค้าเร่ ถึงแม้จะใช้รถเข็นบรรทุกของหนักมา คนผู้อื่นก็คงคิดเพียงว่าเขามาส่งของให้วัดเป่ากั๋วเท่านั้น...
EJ-005-17_4,It's a perfect disguise.,นับเป็นการปลอมตัวที่ไร้ที่ติโดยแท้!
EJ-005-17_5,"So it seems, we passed by that person...",พูดเช่นนี้แล้ว พวกเรากับคนผู้นั้น ก็คงได้แค่เฉียดผ่านกันไป...
EJ-005-17_6,Wait a minute...,เดี๋ยวก่อนนะ...
EJ-005-17_7,Oh? It seems that you have thought of something.,โอ้? ดูท่าท่านคงคิดสิ่งใดออกแล้วกระมัง?
EJ-005-17_8,"Yes. Lady Shangguan, when we entered the city, Zhu Wen should have just entered the city less than one shichen, right?",อืม แม่นางซ่างกวน พวกเราเข้ามาในเมืองตอนที่จูเหวินเพิ่งจะเข้าเมืองมาไม่ถึงหนึ่งชั่วยาม ใช่หรือไม่?
EJ-005-17_9,"Hmm, considering Zhu Wen's Qinggong... it should be about right.",อืม เมื่อพิจารณาจาก วิชาตัวเบาของจูเหวิน แล้ว... ก็น่าจะใกล้เคียงกัน นั่นแหละ
EJ-005-17_10,"And when I ran away from Zhongzhou Region Port, Zhu Wen and I were ahead of him.",อีกทั้งยามที่ออกจากด่านจงโจว ข้ากับจูเหวินก็ล่วงหน้ามาก่อนเขาแล้ว
EJ-005-17_11,If the Peddler who passed by us when we entered the city was the murderer...,หากพ่อค้าเร่ผู้นั้น ที่พวกเราเฉียดผ่านไปยามเข้าเมือง คือฆาตกรตัวจริงเล่า...
EJ-005-17_12,Then he wouldn't have had time to set up the scene!,เช่นนั้นเขาก็ ไม่มีเวลาจัดฉากเลยน่ะสิ!
EJ-005-17_13,Right! So it's very unusual that there are no clues in Zhu Wen's house!,ถูกต้องแล้ว! เช่นนั้นการที่ บ้านของจูเหวินไม่มีเบาะแสใดๆเลย ย่อมเป็นเรื่องที่ผิดวิสัยยิ่งนัก!
EJ-005-17_14,"Let's go, let's investigate Zhu Wen's house again!",ไปกันเถิด! พวกเราจะไปสืบที่บ้านของจูเหวินอีกครา!
EJ-005-18_1,"Brother Zhu, I, {Me}, will avenge you...",พี่จู ข้าจะแก้แค้นให้ท่านอย่างแน่นอน...
EJ-005-18_2,The voice that overturns all beings,เสียงที่สะกดทุกสรรพชีวิต
EJ-005-18_3,"I'll go in first, you guys hurry up!",ข้าขอเข้าไปก่อน พวกเจ้าเร่งตามมาให้ไว!
EJ-005-18_4,"Sun, the Precinct Captiain, what are you doing here?!",เจ้าหน้าที่ซุน เหตุใดท่านจึงมาอยู่ที่นี่?!
EJ-005-18_5,What are you doing here again?,เจ้ามาที่นี่อีกทำไมกัน?!
EJ-005-18_6,"Could it be that you are the murderer, coming back to destroy the evidence?!",หรือว่าเจ้าคือฆาตกร ที่ย้อนกลับมาทำลายหลักฐานกันแน่?!
EJ-005-18_7,"The Prefect has already proven that I'm not the murderer, are you going to frame me again?",ท่านเจ้าเมืองก็ยืนยันแล้วว่า ข้ามิใช่ฆาตกร ท่านยังจะกล่าวหาข้าอีกหรือ?!
EJ-005-18_8,The Prefect... what does that grass Bao have to say?,เจ้าเมือง... ไอ้โง่นั่นพูดแล้วมันนับอะไรได้กัน?!
EJ-005-18_9,"You murderer, just behave yourself——",เจ้าฆาตกร! ยังไม่ยอม ศิโรราบ อีกหรือ—
EJ-005-18_10,"{PlayerSurName} Young hero, wait for me——",จอมยุทธน้อย{PlayerSurName} รอข้าด้วย!——
EJ-005-18_11,"Good, there's also a Helper...",ดีเลย! มีผู้ช่วยอีกด้วย...
EJ-005-18_12,"Even if you three come at me together, I——",แม้พวกเจ้าสามคนจะมารวมกัน ข้าก็—
EJ-005-18_13,"Phew... Brother, lady hero, you guys are too fast...",เฮือก... พี่ชาย แม่นางยอดสตรี พวกท่านนี่ก็ เร็วเกินไปแล้ว...
EJ-005-18_14,What's going on?!,เกิดอะไรขึ้น?!
EJ-005-18_15,"...Thinking about it carefully, since the Prefect has spoken, you should not be the murderer, it should be a misunderstanding.",...หากพิจารณาให้ถี่ถ้วนแล้ว ท่านเจ้าเมืองออกปากเช่นนั้น เจ้าคงมิใช่ฆาตกร คงเป็นเรื่องเข้าใจผิดไปเสียแล้วกระมัง
EJ-005-18_16,"Do as you please, I'll take my leave.",พวกเจ้าตามสบายเถิด ข้าขอตัวลา
EJ-005-18_17,Hold on.,ช้าก่อน
EJ-005-18_18,"{PlayerSurName} Hero, I was wrong to arrest you without distinguishing right from wrong last time, you guys are many and don't bully the few, don't hold it against me...",ท่านจอมยุทธ์{PlayerSurName} คราก่อนที่ข้าตัดสินใจจะจับกุมท่านโดยไม่ไตร่ตรองให้ดี เป็นความผิดของข้าเอง พวกท่านคนหมู่มากไม่รังแกคนหมู่น้อย อย่าได้ถือสาข้าเลยนะ...
EJ-005-18_19,"(This Sun, the Precinct Captiain changes his face really fast...)",(ไอ้เจ้านายกอง ซุนนี่เปลี่ยนหน้าเร็วยิ่งนัก...)
EJ-005-18_20,"Sun, the Precinct Captain, we are here to investigate the case of Zhu Imperial Ombudsman's murder. We think there should be clues here.",นายกองซุน พวกเรามาที่นี่เพื่อสืบสวนคดีการตายของผู้ตรวจการจู พวกเราคิดว่า ที่นี่น่าจะยังมีเบาะแสหลงเหลืออยู่
EJ-005-18_21,"Clues? The Constable came in and turned three rounds and said there were no clues, what clues could there be?",เบาะแสหรือ? หัวหน้ามือปราบเข้ามาวนเวียนอยู่สามรอบแล้วยังบอกว่าไม่มีเบาะแส เช่นนั้นมันจะยังมีเบาะแสอะไรเหลืออีกเล่า?
EJ-005-18_22,It's strange because there are no clues.,ก็เพราะไม่มีเบาะแสนี่แหละ ถึงได้แปลก!
EJ-005-18_23,"Since Sun, the Precinct Captiain is here, could you please cooperate with us to recreate the situation at that time?",บังเอิญนักที่นายกองซุนอยู่ที่นี่ เช่นนั้นก็ รบกวนนายกองซุนให้ความร่วมมือกับพวกเราสักหน่อย มาลองจำลองเหตุการณ์ในตอนนั้นดูกระไร?
EJ-005-18_24,"Fine, let's see what you guys are up to!",ได้! ก็ลองดูซิว่าพวกเจ้าจะเล่นไม้ไหน!
