CharPropInfo_2_能力_市井_暗取,Level up skill to increase steal success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการขโมย
CharPropInfo_3_能力_市井_暗取,Level up skill to increase steal success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการขโมย
CharPropInfo_4_能力_市井_暗取,Level up skill to increase steal success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการขโมย
CharPropInfo_5_能力_市井_暗取,"Increase the success rate of Steal, Skill has reached Master, no need to upgrade.","เพิ่มโอกาสสำเร็จในการขโมย, ทักษะถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก."
CharPropInfo_0_能力_市井_点穴,Level up skill to increase immobilize success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการจี้จุด
CharPropInfo_1_能力_市井_点穴,Level up skill to increase immobilize success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการจี้จุด
CharPropInfo_2_能力_市井_点穴,Level up skill to increase immobilize success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการจี้จุด
CharPropInfo_3_能力_市井_点穴,Level up skill to increase immobilize success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการจี้จุด
CharPropInfo_4_能力_市井_点穴,Level up skill to increase immobilize success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการจี้จุด
CharPropInfo_5_能力_市井_点穴,"Increase the success rate of Immobilize, Skill has reached Master, no need to upgrade.","เพิ่มโอกาสสำเร็จในการใช้จี้จุด, ทักษะถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก."
CharPropInfo_0_能力_市井_下毒,Level up skill to increase poison success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการใช้พิษ
CharPropInfo_1_能力_市井_下毒,Level up skill to increase poison success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการใช้พิษ
CharPropInfo_2_能力_市井_下毒,Level up skill to increase poison success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการใช้พิษ
CharPropInfo_3_能力_市井_下毒,Level up skill to increase poison success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการใช้พิษ
CharPropInfo_4_能力_市井_下毒,Level up skill to increase poison success rate.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการใช้พิษ
CharPropInfo_5_能力_市井_下毒,"Increase the success rate of Poison, Skill has reached Master, no need to upgrade.","เพิ่มโอกาสสำเร็จในการใช้พิษ, ทักษะถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก."
CharPropInfo_0_能力_市井_机关,"Used to crack machinery (boxes, doors, etc.), level up to unlock this skill.",ใช้แก้กลไกเครื่องจักร (กล่อง ประตู ฯลฯ) เพิ่มเลเวลเพื่อปลดล็อคทักษะนี้
CharPropInfo_1_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",ใช้แก้กลไกเครื่องจักร (กล่อง ประตู ฯลฯ) เพิ่มระดับทักษะเพื่อแก้กลไกเครื่องจักรระดับสูงขึ้นได้
CharPropInfo_2_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",ใช้แก้กลไกเครื่องจักร (กล่อง ประตู ฯลฯ) เพิ่มระดับทักษะเพื่อแก้กลไกเครื่องจักรระดับสูงขึ้นได้
CharPropInfo_3_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",ใช้แก้กลไกเครื่องจักร (กล่อง ประตู ฯลฯ) เพิ่มระดับทักษะเพื่อแก้กลไกเครื่องจักรระดับสูงขึ้นได้
CharPropInfo_4_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",ใช้แก้กลไกเครื่องจักร (กล่อง ประตู ฯลฯ) เพิ่มระดับทักษะเพื่อแก้กลไกเครื่องจักรระดับสูงขึ้นได้
CharPropInfo_5_能力_市井_机关,"Crack higher Level Machinery, Skill has reached Master, can Crack all Machinery.","แก้ไขกลไกเครื่องจักรระดับที่สูงขึ้น, ทักษะถึงระดับชำนาญแล้ว สามารถแก้ไขกลไกเครื่องจักรทั้งหมดได้"
CharPropInfo_0_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการซุ่มโจมตีและประสิทธิภาพความเสียหาย
CharPropInfo_1_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการซุ่มโจมตีและประสิทธิภาพความเสียหาย
CharPropInfo_2_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการซุ่มโจมตีและประสิทธิภาพความเสียหาย
CharPropInfo_3_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการซุ่มโจมตีและประสิทธิภาพความเสียหาย
CharPropInfo_4_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,เพิ่มระดับทักษะเพื่อเพิ่มอัตราความสำเร็จในการซุ่มโจมตีและประสิทธิภาพความเสียหาย
CharPropInfo_5_能力_市井_突袭,"Increase the success rate and damage effect of Ambush, Skill has reached Master, no need to upgrade.","เพิ่มโอกาสสำเร็จและความเสียหายของซุ่มโจมตี, ทักษะถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก."
CharPropInfo_0_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up to unlock this skill.",ใช้เพื่อปลดล็อคเงื่อนไขพบเจอเหตุการณ์หรือตัวเลือกเหตุการณ์พิเศษ เพิ่มระดับเพื่อปลดล็อคทักษะนี้
CharPropInfo_1_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",ใช้เพื่อปลดล็อคเงื่อนไขพบเจอเหตุการณ์หรือตัวเลือกเหตุการณ์พิเศษ เพิ่มระดับเพื่อปลดล็อคกิจกรรมเพิ่มเติม
CharPropInfo_2_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",ใช้เพื่อปลดล็อคเงื่อนไขพบเจอเหตุการณ์หรือตัวเลือกเหตุการณ์พิเศษ เพิ่มระดับเพื่อปลดล็อคกิจกรรมเพิ่มเติม
CharPropInfo_3_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",ใช้เพื่อปลดล็อคเงื่อนไขพบเจอเหตุการณ์หรือตัวเลือกเหตุการณ์พิเศษ เพิ่มระดับเพื่อปลดล็อคกิจกรรมเพิ่มเติม
CharPropInfo_4_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",ใช้เพื่อปลดล็อคเงื่อนไขพบเจอเหตุการณ์หรือตัวเลือกเหตุการณ์พิเศษ เพิ่มระดับเพื่อปลดล็อคกิจกรรมเพิ่มเติม
CharPropInfo_5_能力_生存_口才,"Can Unlock more events, Skill has reached Master, can Unlock all events.","สามารถปลดล็อคกิจกรรมได้มากขึ้น,ทักษะถึงระดับชำนาญแล้ว สามารถปลดล็อคกิจกรรมทั้งหมดได้"
CharPropInfo_0_能力_生存_经商,"When trading with other characters, the value of your items increases additionally, level up to unlock this skill.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้น เพิ่มระดับเพื่อปลดล็อคทักษะนี้
CharPropInfo_1_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 5%.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้นอีก 5%
CharPropInfo_2_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 10%.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้นอีก 10%
CharPropInfo_3_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 20%.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้นอีก 20%
CharPropInfo_4_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 30%.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้นอีก 30%
CharPropInfo_5_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 40%.",เมื่อทำการแลกเปลี่ยนกับตัวละครอื่น มูลค่าของสินค้าของคุณจะเพิ่มขึ้นอีก 40%
CharPropInfo_0_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,เพิ่มระดับทักษะเพื่อเพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่
CharPropInfo_1_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,เพิ่มระดับทักษะเพื่อเพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่
CharPropInfo_2_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,เพิ่มระดับทักษะเพื่อเพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่
CharPropInfo_3_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,เพิ่มระดับทักษะเพื่อเพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่
CharPropInfo_4_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,เพิ่มระดับทักษะเพื่อเพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่
CharPropInfo_5_能力_生存_探索,"Increase the probability of discovering hidden scenes, Skill has reached Master, no need to upgrade.","เพิ่มโอกาสในการค้นพบฉากที่ซ่อนอยู่, ทักษะการสำรวจถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก"
CharPropInfo_0_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.","เพิ่มระดับทักษะเพื่อเพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่โลก, ประหยัดเวลา"
CharPropInfo_1_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.","เพิ่มระดับทักษะเพื่อเพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่โลก, ประหยัดเวลา"
CharPropInfo_2_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.","เพิ่มระดับทักษะเพื่อเพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่โลก, ประหยัดเวลา"
CharPropInfo_3_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.","เพิ่มระดับทักษะเพื่อเพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่โลก, ประหยัดเวลา"
CharPropInfo_4_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.","เพิ่มระดับทักษะเพื่อเพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่โลก, ประหยัดเวลา"
CharPropInfo_5_能力_生存_识图,"Increase the Character's movement speed on the big map, save time, Pathfinding Skill has reached Master, no need to upgrade.","เพิ่มความเร็วในการเคลื่อนที่ของตัวละครบนแผนที่ใหญ่, ประหยัดเวลา, ทักษะการค้นหาเส้นทางถึงระดับชำนาญแล้ว ไม่จำเป็นต้องเพิ่มระดับอีก."
CharPropInfo_0_能力_生存_驯兽,"Increase pet attribute bonus, level up to unlock this skill.","เพิ่มโบนัสคุณสมบัติของสัตว์เลี้ยง, เพิ่มเลเวลเพื่อปลดล็อคทักษะนี้."
CharPropInfo_1_能力_生存_驯兽,"Pet HP increases by 20%, attack increases by 20%, defense increases by 20%, and movement speed on the world map increases when the pet follows.",HP สัตว์เลี้ยงเพิ่มขึ้น 20% การโจมตีเพิ่มขึ้น 20% การป้องกันเพิ่มขึ้น 20% และความเร็วในการเคลื่อนที่ของสัตว์เลี้ยงบนแผนที่ขนาดใหญ่จะเพิ่มขึ้นเมื่อติดตาม
CharPropInfo_2_能力_生存_驯兽,"Pet HP increases by 40%, Attack increases by 40%, Defense increases by 40%, and the pet's movement speed on the large map increases when following.",HP สัตว์เลี้ยงเพิ่มขึ้น 40% การโจมตีเพิ่มขึ้น 40% การป้องกันเพิ่มขึ้น 40% และความเร็วในการเคลื่อนที่ของสัตว์เลี้ยงบนแผนที่ขนาดใหญ่จะเพิ่มขึ้นเมื่อติดตาม
CharPropInfo_3_能力_生存_驯兽,"Pet HP increases by 60%, Attack increases by 60%, Defense increases by 60%, and the pet's movement speed on the large map increases when following.",HP สัตว์เลี้ยงเพิ่มขึ้น 60% การโจมตีเพิ่มขึ้น 60% การป้องกันเพิ่มขึ้น 60% และความเร็วในการเคลื่อนที่ของสัตว์เลี้ยงบนแผนที่ขนาดใหญ่จะเพิ่มขึ้นเมื่อติดตาม
CharPropInfo_4_能力_生存_驯兽,"Pet HP increases by 80%, Attack increases by 80%, Defense increases by 80%, and the pet's movement speed on the large map increases when following.",HP สัตว์เลี้ยงเพิ่มขึ้น 80% การโจมตีเพิ่มขึ้น 80% การป้องกันเพิ่มขึ้น 80% และความเร็วในการเคลื่อนที่ของสัตว์เลี้ยงบนแผนที่ขนาดใหญ่จะเพิ่มขึ้นเมื่อติดตาม
CharPropInfo_5_能力_生存_驯兽,"Pet HP increases by 100%, Attack increases by 100%, Defense increases by 100%, and the pet's movement speed on the large map increases when following.",HP สัตว์เลี้ยงเพิ่มขึ้น 100% การโจมตีเพิ่มขึ้น 100% การป้องกันเพิ่มขึ้น 100% และความเร็วในการเคลื่อนที่ของสัตว์เลี้ยงบนแผนที่ขนาดใหญ่จะเพิ่มขึ้นเมื่อติดตาม
AbilityLevel_0,Untrained,มือใหม่
AbilityLevel_1,Beginner,เริ่มต้น
AbilityLevel_2,Intermediate,ขั้นกลาง
AbilityLevel_3,Advance,ขั้นสูง
AbilityLevel_4,Expert,ยอดฝีมือ
AbilityLevel_5,Master,ปรมาจารย์
ABilityLevel_0,Untrained,มือใหม่
ABilityLevel_1,Beginner,เริ่มต้น
ABilityLevel_2,Intermediate,ขั้นกลาง
ABilityLevel_3,Advance,ขั้นสูง
ABilityLevel_4,Expert,ยอดฝีมือ
ABilityLevel_5,Master,ปรมาจารย์
AbilityLevel_Up,%s%<#ff822f>{0}</color>Skill has been upgraded to <#ff5555>{1}</color>,%s%ทักษะ <#ff822f>{0}</color>เลื่อนเป็นระดับ <#ff5555>{1}</color>
CharacterMainProp_Up,%s%{0}{1}+{2},%s%{0}{1}+{2}
CharPropName_名声级别,Fame Level,ระดับชื่อเสียง
CharPropName_名声经验,Fame,ชื่อเสียง
RepLevel_0,Nobody,ไม่มีใครรู้จัก
RepLevel_1,Recognized,เป็นที่ยอมรับ
RepLevel_2,Well-known,เป็นที่รู้จัก
RepLevel_3,Reputable,มีชื่อเสียง
RepLevel_4,Rising Star,ดาวรุ่ง
RepLevel_5,Famous,มีชื่อเสียง
RepLevel_6,Acclaimed,น่ายกย่อง
RepLevel_7,Prominence,โดดเด่น
RepLevel_8,Revered,น่ายกย่อง
RepLevel_9,Historical,ประวัติศาตร์
RepLevel_10,Legendary,ตำนาน
RepLevel_LevelUp,The Fame of {0} has reached {1},ชื่อเสียงของ {0} ถึงระดับ {1}
ItemUseCheckFailed_CantUse,%c%This item cannot be used,%c% สิ่งนี้ไม่สามารถใช้งานได้
ItemUseCheckFailed_CompareDataNotMatched,%c%The current character does not meet the conditions for using the item,%c% ตัวละครปัจจุบันไม่ตรงตามเงื่อนไขในการใช้ไอเท็ม
ItemUseCheckFailed_NotValid,%c%Invalid item,%c% รายการที่ไม่ถูกต้อง
CompareData_性别_Equal_1,For males only,สำหรับผู้ชายเท่านั้น
CompareData_性别_Unequal_1,For non-males only,สำหรับตัวละครที่ไม่ใช่ผู้ชายเท่านั้น
CompareData_等级_BiggerOrEqual,Need to reach level {0},จำเป็นต้องไปถึงระดับ {0}
CompareData_Generic_Equal,Character {0} equals {1},ตัวละคร {0} เท่ากับ {1}
CompareData_Generic_Unequal,Character {0} cannot be {1},ตัวละคร {0} ไม่สามารถ {1}
CompareData_Generic_Bigger,Character{0}>{1},ตัวละคร {0}>{1}
CompareData_Generic_BiggerOrEqual,Character{0}≥{1},ตัวละคร {0}≥{1}
CompareData_Generic_Smaller,Character{0}＜{1},ตัวละคร {0}<{1}
CompareData_Generic_SmallerOrEqual,Character{0}≤{1},ตัวละคร {0}≤{1}
CharPropName_主角修炼,Only for the protagonist,เฉพาะพระเอกเท่านั้น
CharPropName_反击,Counter,สวนกลับ
CharPropInfo_反击,"Counter\nWhen attacked, there is a chance to Counter with external skills, but it will only cause 50% damage.",สวนกลับ\nเมื่อถูกโจมตีมีโอกาสที่จะสวนกลับด้วยวรยุทธภายนอก แต่จะทำให้เกิดความเสียหายเพียง 50% เท่านั้น
CharPropName_家园生命上限增加,Max HP,HP สูงสุด
CharPropName_家园装备主属性提升,Main attributes of equipment,คุณสมบัติหลักของอุปกรณ์
CharPropName_家园体力上限提升,Stamina Limit,ขีดจำกัดแรงกาย
CharPropName_家园宠物生命攻击防御提升,"Pet's Attack, Defense, Health","พลังโจมตี, พลังป้องกัน, พลังชีวิตของสัตว์เลี้ยง"
CharPropName_家园实战经验获得增加,Gain EXP,ได้รับค่าประสบการณ์
CharPropName_家园江湖历练获得增加,Gain Jianghu Knowledge,ได้รับค่าประสบการณ์ยุทธ
